,id,Profession,annee_sour,source,Professi_1,localisati,détail,ind_Nom,indiv_titr,associé_n,successeur,ancienne m,nbre_adres,activités,annee_expo,nom_boutiq,type_rue,article_ru,nom_rue,num_rue,cpltnum_ru,ville_rue,autre_vill,infos_rue,unnamed_1,quart/sect,arrondisse,unnamed_2,unnamed_3,geocoder_t,geocoder_s,a_corriger,lon,lat,address,type_1,properties.city_1,properties.oldcity_1,properties.street_1,properties.postalcode_1,properties.number_1,properties.inseecode_1,properties.housenumberinfos_1,properties._score_1,properties._type_1,geometry.type_1,geometry.lng_1,geometry.lat_1,properties.housenumberinfos.date_1,properties.housenumberinfos.source_1,properties.housenumberinfos.kind_1,properties.housenumberinfos.otherpositions_1
428,440,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"guilhery, césar",,,,,,"tissus mérinos en gros, châles imprimés et bordures bourre de soie",,,rue,de,la vrillière,2,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3404764366214197,48.8652857797946,2  rue de la vrillière,Feature,Paris 1er Arrondissement,[],rue de la vrilliere,75001,2,"['75101', '75']",,1.0,address,Point,2.34056,48.86525,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.340659', '48.865273']}}]"
429,441,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"lebrun, e",,,,,,fab à fonsomme,,,rue,de,l'échiquier,33,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3490360411379503,48.871764888368396,33  rue de l'échiquier,Feature,Paris 10e Arrondissement,[],rue de l'echiquier,75010,33,"['75110', '75']",,1.0,address,Point,2.350004,48.871563,2018-10-21,ign,segment,
430,442,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"lupin, b & co",,,,,,"fab châles cachemire, indous, laine et soie en tout genre, thibet, châlis, gazes de soie, barèges, batistes et nouveautés imprimées ; fab dans l'aisne",,,rue,,lepelletier,2,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3383527518046603,48.8721721259247,2  rue  lepelletier,Feature,Lille,[],rue lepelletier,59800,2,"['59350', '59']",,0.8564593301435406,address,Point,3.063642,50.638227,2018-10-20,ign,entrance,"[{'date': '2018-10-20', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['3.063637', '50.63824']}}]"
431,443,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bruni,,,,,,fab châles en cachemire et nouveautés,,,rue,de,lourcine,120,bis,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3434673194099704,48.833904010028704,120 bis rue de lourcine,Feature,Paris 14e Arrondissement,[],villa de lourcine,75014,,"['75114', '75']",,0.5151515151515151,address,Point,2.33880255134767,48.8311826398399,,,,
432,444,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"mancille & courtois, ch",,,,,,"dépôt de châles, tissus et bordures bourre de soie, de lyon, nimes et paris ; maison à lyon et à londres",,,rue,du,mail,1,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3412368442166804,48.8663531177505,1  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,1,"['75102', '75']",,1.0,address,Point,2.341404,48.866399,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.34147', '48.866731']}}]"
433,445,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"angrémy, f & co",,,,,,"fab châles imprimés sur escot, mérinos, napolitaine, casimirs, longues franges et toutes les étoffes nouvelles",,,rue,du,mail,5,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3414767878598597,48.866448027360704,5  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,5,"['75102', '75']",,1.0,address,Point,2.341623,48.866479,2018-10-21,ign,segment,
434,446,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,dachés frères & vaugelade,,,,,,de toute espèce et nouveautés,,,rue,du,mail,11,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3419209853452,48.866617724603,11  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,11,"['75102', '75']",,1.0,address,Point,2.342088,48.866658,2018-10-21,ign,segment,
435,447,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"berger & vermale, jules",,,,,,"bordures, foulards et nouveautés de lyon et nismes ; fab à lyon",,,rue,du,mail,19,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3425740217201,48.8668834885437,19  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,19,"['75102', '75']",,1.0,address,Point,2.342663,48.866868,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.342673', '48.866932']}}]"
436,448,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"raveneau, hte",,,,,,"fab et étoffes nouvelles, châles brochés et imprimés, écharpes, manteaux, nouveautés, etc",,,rue,du,mail,19,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3425732824472596,48.866883838756706,19  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,19,"['75102', '75']",,1.0,address,Point,2.342663,48.866868,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.342673', '48.866932']}}]"
437,449,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"hébert,frédéric & co",,,,,,"fab, cachemire",,,rue,du,mail,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34318604348293,48.867116440158206,29  rue du mail,Feature,Paris 2e Arrondissement,[],rue du mail,75002,29,"['75102', '75']",,1.0,address,Point,2.343417,48.867186,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.343346', '48.867449']}}]"
438,450,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,frilay mirey & co,,,,,,"châles, fichus, barèges, foulards de toutes fabriques de l'inde et anglais, cravattes noires, étoffes de soie",,,rue,des,mauvaises paroles,19,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34528154686709,48.8596208774162,19  rue des mauvaises paroles,,,,,,,,,,,,,,,,,
439,451,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"rousseau, caroline",,,,,,,,,boulevard,,montmartre,12,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34157992178871,48.8719206499281,12  boulevard  montmartre,Feature,Paris 9e Arrondissement,[],boulevard montmartre,75009,12,"['75109', '75']",,1.0,address,Point,2.34197745514268,48.8718359872651,2019-11-05,ign,entrance,"[{'date': '2018-10-21', 'source': 'ign', 'kind': 'segment', 'geometry': {'type': 'Point', 'coordinates': ['2.342002', '48.8717']}}, {'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.342131', '48.872422']}}]"
440,452,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gravier,,,,,,et nouveautés,,,rue,,montmartre,58,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34486479659491,48.865225305581895,58  rue  montmartre,Feature,Paris 2e Arrondissement,[],rue montmartre,75002,58,"['75102', '75']",,1.0,address,Point,2.344892,48.865461,2018-10-21,ign,segment,
441,453,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,halinbourg aîné,,,,,,et à lyon,,,rue,,montmartre,76,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3446086541405,48.86591819478971,76  rue  montmartre,Feature,Paris 2e Arrondissement,[],rue montmartre,75002,,"['75102', '75']",,0.8564593301435406,address,Point,2.342838,48.870635,,,,
442,454,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"paroissien, pre & second, auguste",,,,,,"fab châles cachemire et laine, gazes, tissus, nouveautés, voiles, écharpes, fichus, etc",,,rue,,montmartre,124,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3437731863824203,48.86790952064901,124  rue  montmartre,Feature,Paris 2e Arrondissement,[],rue montmartre,75002,,"['75102', '75']",,0.8181818181818181,address,Point,2.342838,48.870635,,,,
443,455,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gantillon,,,,,,,,,rue,,neuve des petits champs,4,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3394696459655497,48.866170384393605,4  rue  neuve des petits champs,Feature,Paris 11e Arrondissement,[],rue neuve des boulets,75011,4,"['75111', '75']",,0.5959595959595959,address,Point,2.388355,48.853778,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.388403', '48.853708']}}]"
444,456,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"marcus, henri",,,,,,,,,rue,,neuve saint denis,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3524437635748,48.8688883253408,29  rue  neuve saint denis,Feature,Saint-Denis,[],rue neuve,97400,,"['97411', '97']",,0.7902097902097902,address,Point,55.451842,-20.873347,,,,
445,457,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bolze frères,,,,,,"de nismes, et foulards, art de nismes, lyon et avignon",,,rue,,neuve saint eustache,4,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3444155395608703,48.86691948297971,4  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.6022727272727272,address,Point,2.345748,48.862829,,,,
446,458,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,manuel & macaigne aîné,,,,,,"f à bohain, cachemires purs, cachemires indoux, laine et nouveautés",,,rue,,neuve saint eustache,5,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3446236349000897,48.86708546663711,5  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,5,"['75104', '75']",,0.6256684491978609,address,Point,2.363669,48.853592,2019-02-08,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363586', '48.853565']}}]"
447,459,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,courtois & mahieux,,,,,,fab ch et nouveautés ; fab origny ste benoite (aisne),,,rue,,neuve saint eustache,6,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34453497260887,48.8669565345539,6  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,6,"['75104', '75']",,0.6256684491978609,address,Point,2.363866,48.853642,2018-10-21,ign,segment,
448,460,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"junot, hte & co",,,,,,fab châles et étoffes en cachemire ; fab à paris et à corbeil,,,rue,,neuve saint eustache,6,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34453497309761,48.8669564957111,6  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,6,"['75104', '75']",,0.6256684491978609,address,Point,2.363866,48.853642,2018-10-21,ign,segment,
449,461,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,delabarre & co,,,,,,"fab châles de laine, thibet, mousseline laine, barèges, popelines et nouveautés",,,rue,,neuve saint eustache,7,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3447921950433903,48.8671383719044,7  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,7,"['75104', '75']",,0.6256684491978609,address,Point,2.363512,48.853665,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363586', '48.853565']}}]"
450,462,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gaudin,,,,,,fab façon cachemire,,,rue,,neuve saint eustache,7,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3447940771588303,48.867138537589504,7  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,7,"['75104', '75']",,0.6256684491978609,address,Point,2.363512,48.853665,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363586', '48.853565']}}]"
451,463,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gouré jeune,,,,,,fab châles indous et tissus cachemire,,,rue,,neuve saint eustache,8,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34465041090287,48.866992848817205,8  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,8,"['75101', '75']",,0.6143250688705234,address,Point,2.345748,48.862829,2019-11-05,ign,entrance,
452,464,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"hue, a",,,,,,châles thibet imprimés et nouveautés,,,rue,,neuve saint eustache,8,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34465005959544,48.866992691511705,8  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,8,"['75101', '75']",,0.6143250688705234,address,Point,2.345748,48.862829,2019-11-05,ign,entrance,
453,465,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"lenfant, césar",,,,,,fab façon cachemire ; fab à breteuil,,,rue,,neuve saint eustache,11,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34504532447162,48.8672172788626,11  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
454,466,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"richard, j.b.",,,,,,"châles de laine, châles-cachemire, thibet, mérinos, châlis, mousselines-laine, mousseline-cachemire, popeline, barèges à longue franges bordures imprimées, etc. ; et à bohain (aisne)",,,rue,,neuve saint eustache,11,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34504295375304,48.8672185089441,11  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
455,467,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bosquillon,,,,,,"fab en laine superfine et cachemire pur, unis et brochés, gazes ; fab à bohain",,,rue,,neuve saint eustache,13,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34517468654582,48.8672674322162,13  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
456,468,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,bocquillon & dubois,,,,,,"fab châles façon cachemire, barèges, popeline, nouveautés",,,rue,,neuve saint eustache,14,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34489266053215,48.8670726139674,14  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,14,"['75104', '75']",,0.6363636363636362,address,Point,2.363137,48.853935,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363217', '48.853952']}}]"
457,469,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,vastel ; gabelle & co,,,,,,"fab façon cachemire, barèges, tartans, tissus écrus et nouveautés",,,rue,,neuve saint eustache,15,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.345304151953,48.867305258325096,15  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,15,"['75104', '75']",,0.6363636363636362,address,Point,2.363125,48.853794,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.363074', '48.853601']}}]"
458,470,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"cornuault, th",,,,,,fab,,,rue,,neuve saint eustache,19,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3455349235242595,48.867374043449104,19  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,19,"['75104', '75']",,0.6363636363636362,address,Point,2.362802,48.853936,2018-10-21,ign,segment,
459,471,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"cantoni, r",,,,,,"fab, banios, barèges, popelines et nouveautés, châlis, impressions, mérinos, napolitaines, escots, alépines",,,rue,,neuve saint eustache,20,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34521777330787,48.8671750737628,20  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
460,472,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,gagnon & culhat,,,,,,"succ de collignon fils, fab, cachemires indous, laine et nouveautés ; gab à bohain",,,rue,,neuve saint eustache,23,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3458651642241497,48.867481045943,23  rue  neuve saint eustache,Feature,Paris 4e Arrondissement,[],rue neuve saint-pierre,75004,23,"['75104', '75']",,0.6363636363636362,address,Point,2.362343,48.854043,2018-10-21,ign,entrance,"[{'date': '2018-10-21', 'source': 'dgfip', 'kind': 'parcel', 'geometry': {'type': 'Point', 'coordinates': ['2.362371', '48.854027']}}]"
461,473,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,prissette fils,,,,,,"f laine façon cachemire, gazes et barèges",,,rue,,neuve saint eustache,24,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34535062087194,48.8672174183408,24  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
462,474,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,desavigny,,,,,,fab,,,rue,,neuve saint eustache,25,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3459465026925,48.8675045862369,25  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
463,475,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,heurtebise,,,,,,"fab châles brochés, laine et cachemire, indous, tartans, tissus mousseline-laine, thibet, cachemiriennes, châlis, tissus pour manteaux, impression sur étoffes pour robes, châles et nouveautés",,,rue,,neuve saint eustache,27,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3460240080877797,48.867531714958,27  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
464,476,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,macaigne,,,,,,"f châles, barèges, popelines, châlis, mousselines de laine et nouveautés",,,rue,,neuve saint eustache,28,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.3456062101462902,48.8672941395076,28  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
465,477,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,douinet,,,,,,fab châles de laine superfine et indous cachemire,,,rue,,neuve saint eustache,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34614451623895,48.867574517463396,29  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
466,478,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,"douinet, henry & co",,,,,,fab châles de cachem français ; fab à condé ste libiaire (s&m),,,rue,,neuve saint eustache,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34614451623895,48.867574517463396,29  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
467,479,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,vatin & co,,,,,,"fab façon cachemire, barèges et nouveautés ; fab à seboncourt",,,rue,,neuve saint eustache,29,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34614451623895,48.867574517463396,29  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
468,480,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,debras,,,,,,"fab châles laine, cachemire, indou et nouv ; fab à bohain",,,rue,,neuve saint eustache,30,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34569815254018,48.8673279250424,30  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
469,481,chales (fabricans et march de),1835,"almanach du commerce de Paris, des départemens de la France, et des principales villes du monde, de Jean de la Tynna ; continué et progressivement amélioré par S. Bottin, XXXVIIIe année, année 1835.",A1835,,,vallée & cathelineau,,,,,,"fab châles brochés et façon cachemire, barèges, banios, popelines, arabes, tartans, cachemiriennes, étoffes soie et coton, châles mérinos imprimés, napolitaines, mousseline-laine, châlis, manteaux et nouveautés en tout genre",,,rue,,neuve saint eustache,30,,,,,,,,,,precise_geocoding,jacoubet_paris,1,2.34569803771269,48.867327691342,30  rue  neuve saint eustache,Feature,Paris 1er Arrondissement,[],porte saint eustache,75001,,"['75101', '75']",,0.5867768595041322,address,Point,2.345748,48.862829,,,,
